date,run,production,faulty,workstation_downtime,supplier_occupancy,bottleneck_delay
2025-02-27,0,4,0,"[3.5794270954824925, 3.9242997635267463, 4.4112108284878655, 6.7707563435697615, 5.2597412750184835, 4.761778145374534]",3.0376752157254234,0.0
2025-02-28,0,3,0,"[3.6468702381908553, 3.6984208416791993, 3.2720398564418316, 4.916430594938792, 5.159304147100605, 5.5287163099316]",3.52391307619181,0.0
2025-03-01,0,3,0,"[3.8477511210773505, 3.370117174813519, 5.926798276326814, 6.170629156099438, 5.793983413061436, 6.042210954811717]",2.8076665271290513,0.0
2025-03-02,0,4,0,"[3.5341903648744504, 2.4479154449499676, 4.805627875070001, 6.065853302881883, 5.266299801930441, 5.599776512889148]",3.210470671823523,0.0
2025-03-03,0,4,0,"[3.5286882815617058, 2.56930416981091, 3.4007955089082422, 7.934754473484875, 5.085956814038005, 6.26753480016853]",4.053613428611248,0.0
2025-03-04,0,4,0,"[3.4999809109986146, 3.815411094163301, 4.621730774992482, 4.891088026915628, 7.399451698653782, 4.022739125077215]",2.9385271658279164,0.0
2025-03-05,0,4,0,"[3.1619967165375242, 2.810441232743344, 3.8164800419117193, 6.474059390158376, 6.51232260059675, 4.017011500848542]",2.8748739382092734,0.0
2025-03-06,0,4,0,"[2.6298783995978474, 2.7959376068434714, 5.486140978838349, 7.088460433463234, 6.2459228897637695, 6.252750533262963]",2.817202245951655,0.0
2025-03-07,0,4,0,"[3.8629271431628864, 2.388831851604642, 5.714705768308199, 5.014548174619435, 7.186042468257649, 6.102258322956427]",3.2271894201739424,0.0
2025-03-08,0,3,0,"[3.9827009427710407, 2.9193318055176967, 4.7123896928248366, 5.454725325989134, 5.072669462988382, 5.737288172698967]",3.878250997416303,0.0
2025-03-09,0,4,0,"[2.8842412879434196, 3.3608480230953606, 5.899032129527252, 4.908724747327022, 6.3558799124909235, 3.6278409293637015]",2.835899472600636,0.0
2025-03-10,0,4,0,"[2.5280650557618016, 2.381568965450224, 5.746147710999186, 6.8895850590557615, 6.389227845695962, 4.032982698317407]",3.502839462527917,0.0
2025-03-11,0,3,0,"[3.750023090240901, 3.5637512147073394, 5.141659919579073, 8.240270105848, 4.812661690394491, 4.346544732796413]",3.072731143407408,0.0
2025-03-12,0,3,0,"[3.6983594152321047, 2.263628171299426, 4.89095963249679, 7.513185151325472, 6.873369074710354, 5.775916199803253]",2.98615701442409,0.0
2025-03-13,0,4,0,"[3.022991484852182, 3.1403951616541343, 5.221601193824118, 6.384513116976487, 6.919893778256649, 5.3901139056371346]",3.8592837631309234,0.0
2025-03-14,0,3,0,"[3.466498198074767, 2.288096754295085, 3.3391045495268137, 7.745698520622592, 5.673398950562764, 6.4106045564332925]",4.004394861525731,0.0
2025-03-15,0,3,0,"[2.4018220047904024, 2.3922338927599167, 4.984887514983643, 7.770158875758101, 6.168248520142429, 5.700766340422382]",3.5664584368746004,0.0
2025-03-16,0,4,0,"[3.6725277049229708, 2.437534669211179, 3.3048100753772753, 6.6135643848900605, 5.74469116718064, 6.429293409760415]",2.9460582903458237,0.0
2025-03-17,0,3,0,"[2.940912761624101, 3.062768346625215, 4.442030728364777, 6.249235181394574, 6.416789630414245, 4.72556070988528]",3.195359356557224,0.0
2025-03-18,0,4,0,"[4.104836319517685, 2.1762296725206607, 5.602315952046704, 6.686967870785246, 5.15831575353875, 4.817335683207747]",3.129540333977668,0.0
2025-03-19,0,3,0,"[2.7787068636178547, 3.9820575061953707, 5.224235897544078, 5.62881147900615, 6.096559474041999, 4.856332362628161]",3.6956715471105146,0.0
2025-03-20,0,4,0,"[4.380307998610704, 3.840582929581964, 5.684823643437151, 7.875031986363387, 7.236436537005517, 5.471638802683601]",4.000136482969097,0.0
2025-03-21,0,3,0,"[4.365990987896258, 3.8479163530443086, 3.2990842635248883, 5.105477473636166, 6.3424984800406925, 4.087979136160527]",4.0787076808199245,0.0
2025-03-22,0,4,0,"[2.835969058377117, 2.55502106541721, 3.8971973435991636, 6.805817884902551, 7.214428498021645, 6.659652797490656]",2.91852791244063,0.0
2025-03-23,0,4,0,"[2.6634171378869054, 2.6207101266876, 4.250562296590059, 8.043471680167958, 5.272351040727719, 5.539454915842348]",3.9835571087167065,0.0
2025-03-24,0,4,0,"[4.038396102822419, 2.8503903301237714, 4.997477568318988, 7.916280009281621, 4.438530912592083, 5.598091777145568]",3.1494109742745278,0.0
2025-03-25,0,4,0,"[4.363284974139382, 3.1175125817971048, 4.053776058912707, 4.93108105206586, 4.5470631440432525, 3.932224862523356]",4.048517233694456,0.0
2025-03-26,0,3,0,"[3.0646046027462917, 3.837623745376114, 5.299698825372424, 5.464825829403365, 6.664790882702864, 4.872672332657246]",3.28799635288531,0.0
2025-03-27,0,3,0,"[4.311906064917077, 2.2509814987158347, 3.444091174477748, 6.588832955015551, 7.675398687574742, 4.046518808033218]",3.8649442839021924,0.0
2025-03-28,0,4,0,"[2.4984296705023863, 2.4668170796071096, 3.53700926149429, 7.82626125123631, 6.192733198412641, 4.291241896301488]",3.8928066130942036,0.0
2025-03-29,0,3,0,"[3.617779658454147, 2.8321574379034122, 4.373316858181862, 6.371650024065085, 6.587649508067253, 4.8228396630963015]",2.839702865634946,0.0
2025-03-30,0,3,0,"[2.490580231588867, 3.63357031664629, 5.106991946103291, 6.086181616164264, 6.646389037570453, 6.719492721115587]",3.281775304877604,0.0
2025-03-31,0,3,0,"[4.2840679599324485, 2.185462589200308, 4.5626122479296125, 5.634940298387082, 5.517487053405085, 6.095402759510293]",2.898174294661416,0.0
2025-04-01,0,4,0,"[2.731371412865644, 2.489387142422222, 3.7217262855349773, 7.219913853292957, 7.710035631455179, 3.8387498213537086]",3.865667629534867,0.0
2025-04-02,0,4,0,"[3.373103711471692, 3.3001794227069525, 5.928214641024651, 6.631873751060102, 4.9958293152938165, 4.979970148640442]",3.243571142323455,0.0
2025-04-03,0,3,0,"[2.9671024135692186, 2.5694131676065957, 4.0374477539607545, 4.9874388631912945, 6.716542032458142, 4.072362451481586]",3.316320017264596,0.0
2025-04-04,0,3,0,"[2.989601973665069, 3.3048123288704083, 5.939752240765981, 6.10595009176471, 5.537992090484723, 5.2866523037768]",3.616755386964146,0.0
2025-04-05,0,3,0,"[4.1417931069263565, 2.996392359843034, 4.397891703633131, 8.00710366120323, 6.136190170825108, 5.751714448972236]",3.7250047899106074,0.0
2025-04-06,0,4,0,"[3.663387303151469, 3.447998055947969, 5.385180298117031, 6.198965105228364, 4.760113887990215, 4.425284516502004]",2.9934845481371677,0.0
2025-04-07,0,3,0,"[4.173431472268173, 3.1762339979665404, 3.6191140343861847, 7.35736706505286, 6.559931907445238, 6.22246149666512]",3.7754849333035287,0.0
2025-04-08,0,4,0,"[3.2210513872869644, 2.743955761573052, 3.591305790948154, 7.504615023495517, 6.421595683745476, 6.52225259817832]",3.5747787610583703,0.0
2024-09-13,1,4,0,"[3.458310998871341, 3.109251044729935, 4.637775824000596, 6.087897390980676, 6.196651088012041, 5.482038142747033]",3.5764755065261284,0.0
2024-09-14,1,3,0,"[2.728126671237852, 2.6265186532933336, 6.327698556071174, 7.242572071945435, 6.385570664367456, 5.058441871012614]",3.3746500092405682,0.0
2024-09-15,1,4,0,"[2.608023775685672, 2.790760853268376, 4.8719582256284655, 5.757282454762398, 6.316719455183284, 6.792823725346133]",3.9194050920268264,0.0
2024-09-16,1,3,0,"[2.3687822264335563, 3.489687130155033, 5.988873591962845, 5.550843021112477, 6.508152069013175, 6.865612466773126]",2.8799318810291537,0.0
2024-09-17,1,4,0,"[2.5956591486867935, 2.8148098515144095, 4.585559455846674, 4.709468696517502, 3.989374849881839, 6.11314325900179]",3.994660121380295,0.0
2024-09-18,1,4,0,"[3.8393647910844817, 2.934396980493858, 5.373114922928349, 6.939648896936404, 4.724669207950476, 6.514832692348316]",2.968707100868992,0.0
2024-09-19,1,4,0,"[2.5075614113167486, 2.3943432857379316, 5.342155189015915, 5.772246935118116, 5.0533362539662665, 5.519271816044427]",2.9780668970252306,0.0
2024-09-20,1,4,0,"[4.125223821555559, 2.3572564204400446, 3.5584688061999885, 5.15360864121622, 3.899438800422304, 6.000885679378749]",3.0017007139599374,0.0
2024-09-21,1,4,0,"[2.5184827982271205, 2.3262183049889176, 5.369064124654121, 5.330526351782957, 4.833091082677933, 5.506431778227574]",3.704348486671585,0.0
2024-09-22,1,3,0,"[3.99949801169127, 3.6141379543413144, 3.607205836709687, 6.511626983901731, 4.212157606604136, 6.142458521549819]",4.02557842355127,0.0
2024-09-23,1,3,0,"[4.0414708944791835, 3.493387574399015, 5.761628314328906, 5.99018545566037, 6.094922578926081, 5.705284129439255]",4.0410781742899236,0.0
2024-09-24,1,4,0,"[2.928086936471945, 2.8565112380334816, 6.435122237870907, 4.669336811297933, 4.24699963232493, 5.7031776324450245]",2.9400109264832923,0.0
2024-09-25,1,3,0,"[2.6737230743707103, 3.3079205216462486, 4.166253434250392, 6.4796400506756, 5.234092627471735, 5.045466347428631]",3.2734493645294047,0.0
2024-09-26,1,3,0,"[2.9024689149744978, 3.490023752688577, 5.466839334604196, 6.388215582506497, 6.667025794463282, 5.146656352704809]",3.1949140486847303,0.0
2024-09-27,1,3,0,"[3.5621329845798217, 2.280547790955616, 3.8911527661374614, 5.184851359567857, 4.410786061005608, 5.428196879022063]",4.1824189476728275,0.0
2024-09-28,1,4,0,"[3.3576513139935598, 2.554062322510391, 3.5644754573296953, 7.686048212300941, 4.915455132487507, 7.532188055250151]",3.0339620577884303,0.0
2024-09-29,1,4,0,"[3.303517765148281, 2.8202044338226586, 4.3686195757879265, 7.891636469623559, 6.178718659541738, 5.108301395447718]",2.919923621735048,0.0
2024-09-30,1,4,0,"[2.615356270948202, 2.905535071366677, 5.705908100079581, 6.461555661625121, 4.239695658786214, 4.23075467986115]",3.6261275608809824,0.0
2024-10-01,1,3,0,"[2.51634866354692, 3.7724159768749823, 3.681790283343288, 5.8772765624575545, 5.828672642222449, 7.256504129938057]",3.110827623414854,0.0
2024-10-02,1,4,0,"[4.088077724478705, 3.402551318594838, 3.592867739217006, 4.7708846971325976, 5.485964868892339, 6.455311375899168]",3.8737918713693844,0.0
2024-10-03,1,3,0,"[3.3454388583417383, 3.214339283635056, 6.09770733511827, 7.593749554118226, 6.111216188662843, 5.047195696386634]",2.8772914115141512,0.0
2024-10-04,1,3,0,"[3.1560388546612126, 3.0855409400227285, 5.4345018085883146, 8.181618744465876, 5.723543960912072, 5.208483980039664]",3.7588956671393436,0.0
2024-10-05,1,3,0,"[3.716349568869888, 2.6066824972451643, 4.107043393979472, 6.770972176560871, 4.375869643738107, 6.253852440646869]",3.0600643297379806,0.0
2024-10-06,1,3,0,"[2.2984528887180753, 3.1960899812224657, 4.574131582231291, 8.262306024285529, 3.6965409781608844, 5.774796611360565]",3.817692363337168,0.0
2024-10-07,1,4,0,"[2.9608232014956632, 3.7143688541906834, 4.046516873751783, 7.713580266522974, 5.132940754566664, 4.249935035635201]",3.1692188705658957,0.0
2024-10-08,1,3,0,"[4.015890547558409, 2.8717538934421776, 3.710132857602137, 4.730322975995933, 6.192886851141568, 5.450774694239637]",3.591177443679741,0.0
2024-10-09,1,3,0,"[3.16824208041831, 3.0433931244576438, 4.565971068419035, 5.069902500028789, 5.504798656026451, 5.774955537722724]",3.8518967056635973,0.0
2024-10-10,1,3,0,"[2.291030719264348, 2.8068896572203625, 5.160332503311304, 5.997586511940588, 4.785255283066209, 6.1989237590914525]",3.0511530407182836,0.0
2024-10-11,1,3,0,"[4.168583325138719, 3.311711934233029, 6.209275057409421, 4.6150293006350624, 3.6906149497684195, 6.093317118171161]",4.064527026195843,0.0
2024-10-12,1,4,0,"[3.0810698361201414, 2.542673965903007, 5.363858425974665, 6.220971915177509, 3.7564324671087523, 5.895747070182456]",2.8770428332459734,0.0
2024-10-13,1,4,0,"[3.699400435097332, 2.6977411904643556, 4.48285594030859, 6.5794043209640565, 5.7946879902324735, 5.483215526604194]",3.758515429877556,0.0
2024-10-14,1,4,0,"[2.5262197841000624, 2.1830142161074946, 6.324878643738454, 8.355803915061479, 5.212891388068991, 5.052365133197207]",3.5884394546136344,0.0
2024-10-15,1,4,0,"[2.523001581298231, 2.4454136442694017, 5.738896142976912, 6.894436172252061, 3.9284971267182947, 4.341933405430753]",3.2525679236505853,0.0
2024-10-16,1,3,0,"[2.8673351381559287, 2.6564940400550214, 4.261781667950274, 4.622859942107074, 4.301901120765919, 7.698375766891534]",3.9045305993840693,0.0
2024-10-17,1,3,0,"[2.8891395058988834, 2.4972314137046565, 5.54402720512625, 4.807084463166907, 3.8222677696246055, 7.657557392477159]",3.302629553991316,0.0
2024-10-18,1,3,0,"[2.971951887026196, 3.1190410364613785, 5.607673080772774, 6.488569803663137, 6.780033094312887, 4.534704463059668]",4.07676343654426,0.0
2024-10-19,1,3,0,"[2.8180947884778735, 3.1067799954897652, 3.964687362970362, 7.294316709782603, 6.415955832823968, 4.469944646504978]",3.5826746249588846,0.0
2024-10-20,1,4,0,"[2.475968443805285, 3.089201932146778, 6.284675132486671, 6.5889287676327895, 5.229966516811434, 6.2398243530631445]",3.9457680918695,0.0
2024-10-21,1,3,0,"[3.1453680693599657, 3.798152507662208, 6.079364339410886, 6.923489979449075, 5.11704387566249, 6.201819092730235]",4.0673716553614,0.0
2024-10-22,1,3,0,"[3.0055009294237696, 2.635994725306853, 4.326535346492651, 6.2700673542857, 6.283119339502166, 6.938290162792879]",3.600708121610966,0.0
2024-10-23,1,3,0,"[3.74396250390568, 3.070192024641334, 4.028397439661236, 5.873774593856127, 4.3602597413351, 7.027803052769913]",3.256020530230446,0.0
2024-10-24,1,3,0,"[3.269389084278601, 2.3920424063036694, 5.000905997612489, 6.978896295406908, 6.199119025085233, 6.455210822488002]",4.123515419737676,0.0
2024-10-25,1,4,0,"[2.789994302417375, 2.2640325235964296, 5.849989650505914, 6.8600706106412135, 5.01410357019031, 4.777599106792198]",2.796642592233478,0.0
2024-10-26,1,4,0,"[2.814446502433575, 3.6667918673899713, 5.8106888796632, 5.08458862335284, 4.40362680693263, 5.687854374616366]",3.7905095059139122,0.0
2024-10-27,1,3,0,"[3.0713796306178978, 2.1089414887841946, 5.63152984421845, 5.702619164181726, 6.553435113394321, 7.401797549150635]",3.99644050259302,0.0
2024-10-28,1,3,0,"[3.9748406579174675, 2.4720981547486294, 4.299132449786579, 6.232664624334497, 5.614917158711328, 4.931136550550369]",4.111305820688898,0.0
2024-10-29,1,3,0,"[3.8662173183634834, 2.6139188939089046, 6.105890231591335, 6.374577987484167, 6.521042654067064, 6.4787643634684144]",3.3583879592368953,0.0
2024-10-30,1,4,0,"[3.1266507445085865, 2.461110609128346, 5.858163404025663, 5.304843739580195, 5.021046238112689, 5.79775738123657]",3.938432519822619,0.0
2024-10-31,1,4,0,"[2.5011199627700633, 3.8191695403636547, 5.9918139006834785, 8.251252540041786, 5.410026721308562, 6.602246597376304]",2.8383373143108863,0.0
2024-11-01,1,4,0,"[3.3716220649303392, 2.3533299595912767, 5.527130118139429, 7.84576701147122, 5.88448690924833, 7.2814954332042445]",2.9328300909547083,0.0
2024-11-02,1,4,0,"[3.1282089238295456, 3.216588719460192, 4.046597795535233, 4.733584515383837, 5.54964685904429, 6.356857075769]",4.044373344186461,0.0
2024-11-03,1,3,0,"[3.511087703809311, 3.1325953282355488, 6.319577300645408, 8.08606435578652, 6.412190486817812, 4.388652017211655]",2.8307933838185004,0.0
2024-11-04,1,3,0,"[2.727490542554462, 2.2325795579628687, 4.428316283738519, 4.869007932405487, 4.66578357853543, 4.629009060387747]",3.1280984443118385,0.0
2024-11-05,1,4,0,"[3.208233849387031, 3.58472149054109, 4.0806559532326405, 4.821824763573278, 5.9140806511425055, 4.765877871777907]",3.98509433429338,0.0
2024-11-06,1,4,0,"[2.552384765455458, 3.384571515858673, 6.36355065646019, 6.63988727070433, 4.160232064659204, 5.767351911915714]",3.1823919856049985,0.0
2024-11-07,1,4,0,"[2.2817686698104, 2.18631119657837, 5.085590558704168, 7.978857954838178, 6.362813397447464, 4.485021815300776]",3.4508630624201024,0.0
2024-11-08,1,4,0,"[3.5867600597916844, 3.2738046369608953, 5.595694500315477, 6.430916613402884, 5.821121878593008, 4.3762322045536255]",3.487166168519508,0.0
2024-11-09,1,4,0,"[2.945673443077999, 2.201910725134776, 4.988526187550027, 6.1548003265618645, 4.371298732909149, 5.26397239414071]",3.8183399365468604,0.0
2024-11-10,1,4,0,"[4.1468430226536155, 2.23020062885637, 6.484652219182306, 4.601661807811979, 3.70028828939376, 6.734616163530506]",3.7035824413060108,0.0
2024-11-11,1,4,0,"[2.312212968539438, 2.751960436309052, 5.090221928776189, 6.555689468935878, 5.9171360722308375, 6.949852171012252]",3.1018031274827997,0.0
2024-11-12,1,3,0,"[3.545781298840724, 3.158683261704274, 4.729951563241256, 5.69670030769581, 5.417270969716344, 6.071884740000312]",3.7602543052438606,0.0
2024-11-13,1,4,0,"[3.1066132658096217, 3.0195492988124646, 3.8464397692265186, 7.237153672351608, 4.764659227829862, 6.989177173546661]",3.9305082311994846,0.0
2024-11-14,1,4,0,"[3.3942288883245095, 2.5736549496037253, 3.8075335239449255, 4.972876480509048, 4.513593802429173, 5.786494311636492]",2.9073145381661747,0.0
2024-11-15,1,3,0,"[3.071868866630814, 2.7438267662429423, 6.34776904902513, 4.646829650264018, 3.861822110557701, 7.70694156604096]",3.6905046360208025,0.0
2024-11-16,1,3,0,"[2.3619167965005565, 2.246047741051706, 4.702759912703453, 4.670238415426201, 6.325415838606855, 6.303397102073382]",3.134298331349576,0.0
2024-11-17,1,4,0,"[2.837212620285863, 3.527366453375366, 5.616387464228693, 4.994432331420301, 6.260988058258286, 7.549434352387739]",3.8429076519424386,0.0
2024-11-18,1,3,0,"[4.103301331956611, 2.897441303518509, 6.232616145019263, 6.06229880793681, 4.9345644206697665, 5.644145938357906]",3.1566139047022834,0.0
2024-11-19,1,3,0,"[3.7439624509618876, 3.1915922781687054, 5.2795392830940155, 5.518918213418756, 5.483102986589297, 5.950648101605262]",3.0525259276920353,0.0
2024-11-20,1,3,0,"[2.686110691061873, 3.178007721332842, 4.940302533940659, 6.381074344384947, 5.028010929099683, 4.414118006752611]",2.989392951143045,0.0
2024-11-21,1,4,0,"[3.044398139587857, 2.7966966851947688, 4.968209517472306, 8.073873070779285, 5.3058783369735645, 5.697715562352516]",4.048638032053412,0.0
2024-11-22,1,3,0,"[3.9097666992913247, 3.7022807459787463, 4.4199026808035935, 5.922312685754206, 5.545848218934954, 6.168253023286506]",2.8450754401214486,0.0
2024-11-23,1,3,0,"[2.3292555224371045, 3.4495884931356087, 4.293586593133725, 6.9642190756371765, 4.10312980641545, 5.574250674511519]",3.692126035579284,0.0
2024-11-24,1,4,0,"[4.058041719235301, 2.447655786161256, 5.866427990661931, 8.30636179783707, 6.682488190034229, 7.5988968534143435]",3.486510376371088,0.0
2024-11-25,1,3,0,"[2.513884169446835, 2.583361127758257, 4.959494529958493, 7.40986599688581, 5.356552737342839, 7.657941322014914]",2.8696007913317136,0.0
2024-11-26,1,3,0,"[3.754782870548523, 2.236160623471886, 4.623200036798219, 6.101408098408064, 4.005454242169956, 7.319940941697464]",3.616129768268761,0.0
2024-11-27,1,3,0,"[2.691610622295279, 2.8352956777940634, 5.395483919665879, 5.237298757890901, 5.689610716090975, 5.384815382407357]",2.9640797376948047,0.0
2024-11-28,1,3,0,"[3.828439916845671, 3.6667241975993012, 4.57496725872476, 4.869079245108866, 5.930734163063866, 7.2293856145695]",2.929032114875896,0.0
2024-11-29,1,3,0,"[3.8622021236126036, 2.757686555675968, 4.611975166823039, 7.1185521009533135, 6.154227605780958, 4.37540699775333]",3.849071639195332,0.0
